Grand Prix,Race,Circuit ,Year,Driver,Stop ,Lap Stop,Time,Duration,,,
Spain,5,Circuit de Barcelona-Catalunya,2018,Valtteri Bottas,1,19,15:44:12,23.213,,,
Spain,5,Circuit de Barcelona-Catalunya,2018,Charles Leclerc,1,20,15:46:09,21.995,,,
Spain,5,Circuit de Barcelona-Catalunya,2018,Lance Stroll,1,20,15:46:18,21.351,,,
Spain,5,Circuit de Barcelona-Catalunya,2018,Fernando Alonso,1,21,15:47:34,21.721,,,
Spain,5,Circuit de Barcelona-Catalunya,2018,Sergey Sirotkin,2,24,15:52:02,22.034,,,
Spain,5,Circuit de Barcelona-Catalunya,2018,Lewis Hamilton,1,25,15:52:11,22.085,,,
Spain,5,Circuit de Barcelona-Catalunya,2018,Carlos Sainz,1,25,15:53:03,22.409,,,
Spain,5,Circuit de Barcelona-Catalunya,2018,Sergio Perez,1,26,15:54:45,22.438,,,
Spain,5,Circuit de Barcelona-Catalunya,2018,Esteban Ocon,1,29,15:58:45,47.91,,,
Spain,5,Circuit de Barcelona-Catalunya,2018,Kevin Magnussen,1,32,16:02:35,22.917,,,
Spain,5,Circuit de Barcelona-Catalunya,2018,Daniel Ricciardo,1,33,16:03:28,21.618,,,
Spain,5,Circuit de Barcelona-Catalunya,2018,Brendon Hartley,2,33,16:04:40,22.472,,,
Spain,5,Circuit de Barcelona-Catalunya,2018,Max Verstappen,1,34,16:04:41,21.74,,,
Spain,5,Circuit de Barcelona-Catalunya,2018,Stoffel Vandoorne,1,34,16:05:53,27.416,,,
Spain,5,Circuit de Barcelona-Catalunya,2018,Marcus Ericsson,1,35,16:07:20,22.1,,,
Spain,5,Circuit de Barcelona-Catalunya,2018,Sebastian Vettel,2,41,16:14:52,24.273,,,
Spain,5,Circuit de Barcelona-Catalunya,2018,Sergio Perez,2,40,16:14:56,22.242,,,
Spain,5,Circuit de Barcelona-Catalunya,2018,Sergey Sirotkin,3,41,16:17:36,23.865,,,
Spain,5,Circuit de Barcelona-Catalunya,2019,Antonio Giovinazzi,1,6,15:21:55,22.381,,,
Spain,5,Circuit de Barcelona-Catalunya,2019,Sebastian Vettel,1,19,15:39:39,23.746,,,
Spain,5,Circuit de Barcelona-Catalunya,2019,Max Verstappen,1,20,15:40:52,22.417,,,
Spain,5,Circuit de Barcelona-Catalunya,2019,Daniil Kvyat,1,21,15:42:48,22.049,,,
Spain,5,Circuit de Barcelona-Catalunya,2019,Pierre Gasly,1,22,15:43:55,22.563,,,
Spain,5,Circuit de Barcelona-Catalunya,2019,Lance Stroll,1,22,15:44:26,23.321,,,
Spain,5,Circuit de Barcelona-Catalunya,2019,Kevin Magnussen,1,23,15:45:34,22.025,,,
Spain,5,Circuit de Barcelona-Catalunya,2019,Daniel Ricciardo,1,24,15:47:07,22.379,,,
Spain,5,Circuit de Barcelona-Catalunya,2019,Carlos Sainz,1,24,15:47:10,21.468,,,
Spain,5,Circuit de Barcelona-Catalunya,2019,Sergio Perez,1,24,15:47:11,22.781,,,
Spain,5,Circuit de Barcelona-Catalunya,2019,Charles Leclerc,1,25,15:47:53,23.646,,,
Spain,5,Circuit de Barcelona-Catalunya,2019,Alex Albon,1,25,15:48:27,23.591,,,
Spain,5,Circuit de Barcelona-Catalunya,2019,Valtteri Bottas,1,26,15:49:04,22.034,,,
Spain,5,Circuit de Barcelona-Catalunya,2019,Romain Grosjean,1,26,15:49:40,22.379,,,
Spain,5,Circuit de Barcelona-Catalunya,2019,Lando Norris,1,26,15:50:07,21.579,,,
Spain,5,Circuit de Barcelona-Catalunya,2019,Lewis Hamilton,1,27,15:50:16,22.265,,,
Spain,5,Circuit de Barcelona-Catalunya,2019,Kimi Raikkonen,1,28,15:53:02,22.342,,,
Spain,5,Circuit de Barcelona-Catalunya,2019,Robert Kubica,1,31,15:58:16,21.954,,,
Spain,5,Circuit de Barcelona-Catalunya,2019,George Russell,1,32,15:59:33,22.442,,,
Spain,5,Circuit de Barcelona-Catalunya,2019,Nico Hulkenberg,1,35,16:02:40,22.193,,,
Spain,5,Circuit de Barcelona-Catalunya,2019,Sebastian Vettel,2,40,16:08:48,21.643,,,
Spain,5,Circuit de Barcelona-Catalunya,2019,Antonio Giovinazzi,2,41,16:12:09,23.507,,,
Spain,5,Circuit de Barcelona-Catalunya,2019,Max Verstappen,2,43,16:12:43,22.54,,,
Spain,5,Circuit de Barcelona-Catalunya,2019,Valtteri Bottas,2,45,16:15:21,22.018,,,
Spain,5,Circuit de Barcelona-Catalunya,2019,Daniil Kvyat,2,45,16:16:25,33.821,,,
Spain,5,Circuit de Barcelona-Catalunya,2019,Kevin Magnussen,2,45,16:16:29,22.992,,,
Spain,5,Circuit de Barcelona-Catalunya,2019,Alex Albon,2,45,16:16:34,37.345,,,
Spain,5,Circuit de Barcelona-Catalunya,2019,Lewis Hamilton,2,46,16:16:43,22.511,,,
Spain,5,Circuit de Barcelona-Catalunya,2019,Daniel Ricciardo,2,45,16:16:58,22.702,,,
Spain,5,Circuit de Barcelona-Catalunya,2019,Sergio Perez,2,45,16:17:06,22.896,,,
Spain,5,Circuit de Barcelona-Catalunya,2019,George Russell,2,44,16:17:28,21.846,,,
Spain,5,Circuit de Barcelona-Catalunya,2019,Charles Leclerc,2,46,16:17:34,21.638,,,
Spain,5,Circuit de Barcelona-Catalunya,2019,Kimi Raikkonen,2,45,16:17:38,22.549,,,
Spain,5,Circuit de Barcelona-Catalunya,2019,Robert Kubica,2,44,16:17:59,22.142,,,
Spain,5,Circuit de Barcelona-Catalunya,2019,Pierre Gasly,2,46,16:18:00,22.095,,,
Spain,5,Circuit de Barcelona-Catalunya,2019,Romain Grosjean,2,46,16:18:13,22.732,,,
Spain,5,Circuit de Barcelona-Catalunya,2019,Carlos Sainz,2,46,16:18:55,21.545,,,
Spain,6,Circuit de Barcelona-Catalunya,2020,Alex Albon,1,17,15:37:35,21.663,,,
Spain,6,Circuit de Barcelona-Catalunya,2020,George Russell,1,19,15:40:50,22.708,,,
Spain,6,Circuit de Barcelona-Catalunya,2020,Kimi Raikkonen,1,20,15:42:15,22.314,,,
Spain,6,Circuit de Barcelona-Catalunya,2020,Max Verstappen,1,21,15:42:49,21.532,,,
Spain,6,Circuit de Barcelona-Catalunya,2020,Pierre Gasly,1,21,15:43:20,22.241,,,
Spain,6,Circuit de Barcelona-Catalunya,2020,Lando Norris,1,21,15:43:22,22.099,,,
Spain,6,Circuit de Barcelona-Catalunya,2020,Daniil Kvyat,1,21,15:43:30,23.036,,,
Spain,6,Circuit de Barcelona-Catalunya,2020,Antonio Giovinazzi,1,21,15:43:48,22.243,,,
Spain,6,Circuit de Barcelona-Catalunya,2020,Carlos Sainz,1,22,15:44:43,22.078,,,
Spain,6,Circuit de Barcelona-Catalunya,2020,Lewis Hamilton,1,23,15:45:28,23.377,,,
Spain,6,Circuit de Barcelona-Catalunya,2020,Valtteri Bottas,1,23,15:45:39,22.31,,,
Spain,6,Circuit de Barcelona-Catalunya,2020,Lance Stroll,1,27,15:51:47,22.351,,,
Spain,6,Circuit de Barcelona-Catalunya,2020,Kevin Magnussen,1,28,15:53:40,24.148,,,
Spain,6,Circuit de Barcelona-Catalunya,2020,Nicholas Latifi,1,28,15:54:06,22.322,,,
Spain,6,Circuit de Barcelona-Catalunya,2020,Sergio Perez,1,29,15:54:39,22.641,,,
Spain,6,Circuit de Barcelona-Catalunya,2020,Charles Leclerc,1,29,15:54:45,22.274,,,
Spain,6,Circuit de Barcelona-Catalunya,2020,Sebastian Vettel,1,29,15:54:53,21.82,,,
Spain,6,Circuit de Barcelona-Catalunya,2020,Romain Grosjean,1,32,15:59:39,23.212,,,
Spain,6,Circuit de Barcelona-Catalunya,2020,Esteban Ocon,1,34,16:02:12,22.366,,,
Spain,6,Circuit de Barcelona-Catalunya,2020,Daniel Ricciardo,1,35,16:03:27,21.837,,,
Spain,6,Circuit de Barcelona-Catalunya,2020,George Russell,2,35,16:03:47,21.889,,,
Spain,6,Circuit de Barcelona-Catalunya,2020,Alex Albon,2,39,16:09:10,21.804,,,
Spain,6,Circuit de Barcelona-Catalunya,2020,Max Verstappen,2,41,16:10:56,21.601,,,
Spain,6,Circuit de Barcelona-Catalunya,2020,Carlos Sainz,2,41,16:11:55,22.166,,,
Spain,6,Circuit de Barcelona-Catalunya,2020,Lance Stroll,2,42,16:13:17,22.388,,,
Spain,6,Circuit de Barcelona-Catalunya,2020,Pierre Gasly,2,42,16:13:22,22.394,,,
Spain,6,Circuit de Barcelona-Catalunya,2020,Lando Norris,2,44,16:16:10,21.761,,,
Spain,6,Circuit de Barcelona-Catalunya,2020,Kimi Raikkonen,2,44,16:16:43,22.197,,,
Spain,6,Circuit de Barcelona-Catalunya,2020,Daniil Kvyat,2,45,16:17:43,22.079,,,
Spain,6,Circuit de Barcelona-Catalunya,2020,Antonio Giovinazzi,2,45,16:18:12,21.794,,,
Spain,6,Circuit de Barcelona-Catalunya,2020,Valtteri Bottas,2,48,16:20:38,22.143,,,
Spain,6,Circuit de Barcelona-Catalunya,2020,Lewis Hamilton,2,50,16:23:05,21.853,,,
Spain,6,Circuit de Barcelona-Catalunya,2020,Nicholas Latifi,2,49,16:24:00,22.475,,,
Spain,6,Circuit de Barcelona-Catalunya,2020,Romain Grosjean,2,62,16:42:16,24.01,,,
Spain,6,Circuit de Barcelona-Catalunya,2020,Valtteri Bottas,3,64,16:42:47,22.607,,,
Spain,4,Circuit de Barcelona-Catalunya,2021,Antonio Giovinazzi,1,8,15:15:06,54.673,,,
Spain,4,Circuit de Barcelona-Catalunya,2021,George Russell,1,9,15:17:07,23.814,,,
Spain,4,Circuit de Barcelona-Catalunya,2021,Nicholas Latifi,1,9,15:17:10,26.672,,,
Spain,4,Circuit de Barcelona-Catalunya,2021,Pierre Gasly,1,18,15:30:37,28.042,,,
Spain,4,Circuit de Barcelona-Catalunya,2021,Fernando Alonso,1,21,15:34:51,22.043,,,
Spain,4,Circuit de Barcelona-Catalunya,2021,Sebastian Vettel,1,21,15:34:52,23.087,,,
Spain,4,Circuit de Barcelona-Catalunya,2021,Carlos Sainz,1,22,15:36:10,21.779,,,
Spain,4,Circuit de Barcelona-Catalunya,2021,Lance Stroll,1,22,15:36:15,21.756,,,
Spain,4,Circuit de Barcelona-Catalunya,2021,Nikita Mazepin,1,22,15:36:40,23.098,,,
Spain,4,Circuit de Barcelona-Catalunya,2021,Valtteri Bottas,1,23,15:37:18,22.311,,,
Spain,4,Circuit de Barcelona-Catalunya,2021,Esteban Ocon,1,23,15:37:33,22.798,,,
Spain,4,Circuit de Barcelona-Catalunya,2021,Lando Norris,1,23,15:37:35,21.864,,,
Spain,4,Circuit de Barcelona-Catalunya,2021,Mick Schumacher,1,23,15:37:59,24.006,,,
Spain,4,Circuit de Barcelona-Catalunya,2021,Max Verstappen,1,24,15:38:32,23.565,,,
Spain,4,Circuit de Barcelona-Catalunya,2021,Daniel Ricciardo,1,25,15:40:16,22.406,,,
Spain,4,Circuit de Barcelona-Catalunya,2021,Sergio Perez,1,27,15:43:06,22.382,,,
Spain,4,Circuit de Barcelona-Catalunya,2021,Nicholas Latifi,2,27,15:43:32,21.424,,,
Spain,4,Circuit de Barcelona-Catalunya,2021,Lewis Hamilton,1,28,15:44:07,22.22,,,
Spain,4,Circuit de Barcelona-Catalunya,2021,Charles Leclerc,1,28,15:44:20,21.613,,,
Spain,4,Circuit de Barcelona-Catalunya,2021,George Russell,2,28,15:44:52,21.919,,,
Spain,4,Circuit de Barcelona-Catalunya,2021,Kimi Raikkonen,1,37,15:57:41,21.572,,,
Spain,4,Circuit de Barcelona-Catalunya,2021,Sebastian Vettel,2,38,15:59:08,21.973,,,
Spain,4,Circuit de Barcelona-Catalunya,2021,Lance Stroll,2,39,16:00:28,21.432,,,
Spain,4,Circuit de Barcelona-Catalunya,2021,Antonio Giovinazzi,2,39,16:00:52,22.871,,,
Spain,4,Circuit de Barcelona-Catalunya,2021,Lewis Hamilton,2,42,16:03:32,22.078,,,
Spain,4,Circuit de Barcelona-Catalunya,2021,Nikita Mazepin,2,42,16:05:36,22.502,,,
Spain,4,Circuit de Barcelona-Catalunya,2021,Daniel Ricciardo,2,46,16:09:49,21.762,,,
Spain,4,Circuit de Barcelona-Catalunya,2021,Carlos Sainz,2,46,16:09:50,21.856,,,
Spain,4,Circuit de Barcelona-Catalunya,2021,Pierre Gasly,2,47,16:11:47,26.065,,,
Spain,4,Circuit de Barcelona-Catalunya,2021,Nicholas Latifi,3,50,16:16:19,22.405,,,
Spain,4,Circuit de Barcelona-Catalunya,2021,Mick Schumacher,2,50,16:16:33,22.31,,,
Spain,4,Circuit de Barcelona-Catalunya,2021,Lando Norris,2,51,16:17:08,22.467,,,
Spain,4,Circuit de Barcelona-Catalunya,2021,Valtteri Bottas,2,53,16:18:52,21.638,,,
Spain,4,Circuit de Barcelona-Catalunya,2021,Sergio Perez,2,57,16:24:55,21.345,,,
Spain,4,Circuit de Barcelona-Catalunya,2021,Charles Leclerc,2,58,16:26:05,22.292,,,
Spain,4,Circuit de Barcelona-Catalunya,2021,Max Verstappen,2,60,16:28:18,21.592,,,
Spain,6,Circuit de Barcelona-Catalunya,2021,Fernando Alonso,2,61,16:31:41,23.479,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Lewis Hamilton,1,1,15:05:05,31.054,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Kevin Magnussen,1,1,15:05:25,29.632,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Carlos Sainz,1,10,15:18:23,22.341,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Fernando Alonso,1,10,15:18:24,22.375,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Pierre Gasly,1,10,15:18:27,22.008,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Zhou Guanyu,1,10,15:18:29,23.109,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Yuki Tsunoda,1,11,15:19:52,23.083,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Daniel Ricciardo,1,11,15:19:54,22.124,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Alex Albon,1,11,15:20:05,23.419,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Lando Norris,1,12,15:21:18,21.916,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Mick Schumacher,1,12,15:21:23,23.582,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Nicholas Latifi,1,12,15:21:38,23.189,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,George Russell,1,13,15:22:29,22.154,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Max Verstappen,1,13,15:22:30,22.173,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Esteban Ocon,1,13,15:22:43,22.137,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Valtteri Bottas,1,14,15:24:08,22.987,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Lance Stroll,1,14,15:24:34,22.833,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Sergio Perez,1,17,15:28:29,22.032,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Charles Leclerc,1,21,15:34:08,21.794,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Sebastian Vettel,1,21,15:35:06,22.536,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Lewis Hamilton,2,22,15:36:50,22.105,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Alex Albon,2,25,15:41:42,22.657,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Nicholas Latifi,2,26,15:43:09,22.311,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Lance Stroll,2,27,15:44:33,23.394,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Max Verstappen,2,28,15:44:56,21.966,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Pierre Gasly,2,29,15:47:23,27.947,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Kevin Magnussen,2,29,15:47:59,23.878,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Mick Schumacher,2,30,15:48:45,23.127,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Carlos Sainz,2,31,15:49:46,21.867,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Fernando Alonso,2,31,15:50:10,21.914,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Daniel Ricciardo,2,31,15:50:18,22.399,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Yuki Tsunoda,2,32,15:51:35,22.802,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Lando Norris,2,33,15:52:58,23.341,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Valtteri Bottas,2,34,15:54:04,22.541,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Esteban Ocon,2,35,15:55:53,22.953,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,George Russell,2,36,15:56:49,22.039,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Sergio Perez,2,37,15:58:12,21.619,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Sebastian Vettel,2,42,16:06:42,22.456,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Max Verstappen,3,44,16:08:25,21.941,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Carlos Sainz,3,45,16:10:31,22.302,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Alex Albon,3,45,16:12:16,23.328,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Pierre Gasly,3,46,16:13:00,21.838,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Lance Stroll,3,46,16:13:18,23.812,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Lewis Hamilton,3,48,16:15:01,22.241,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Daniel Ricciardo,3,48,16:15:50,22.154,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,George Russell,3,51,16:19:02,22.815,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Nicholas Latifi,3,50,16:19:30,22.761,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Lando Norris,3,51,16:19:48,22.165,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Esteban Ocon,3,52,16:21:10,22.033,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Yuki Tsunoda,3,52,16:21:27,22.316,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Sergio Perez,3,53,16:21:47,21.694,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Fernando Alonso,3,53,16:22:49,25.407,,,
Spain,6,Circuit de Barcelona-Catalunya,2022,Alex Albon,4,54,16:26:07,23.404,,,
Spain,7,Circuit de Barcelona-Catalunya,2023,Lando Norris,1,1,15:04:44,37.736,,,
Spain,7,Circuit de Barcelona-Catalunya,2023,Valtteri Bottas,1,5,15:10:18,23.691,,,
Spain,7,Circuit de Barcelona-Catalunya,2023,Nico Hulkenberg,1,8,15:14:21,22.298,,,
Spain,7,Circuit de Barcelona-Catalunya,2023,Zhou Guanyu,1,9,15:15:38,23.43,,,
Spain,7,Circuit de Barcelona-Catalunya,2023,Nyck de Vries,1,9,15:15:44,22.522,,,
Spain,7,Circuit de Barcelona-Catalunya,2023,Yuki Tsunoda,1,10,15:17:01,22.176,,,
Spain,7,Circuit de Barcelona-Catalunya,2023,Kevin Magnussen,1,10,15:17:06,22.124,,,
Spain,7,Circuit de Barcelona-Catalunya,2023,Esteban Ocon,1,13,15:21:01,22.112,,,
Spain,7,Circuit de Barcelona-Catalunya,2023,Lance Stroll,1,14,15:22:19,22.355,,,
Spain,7,Circuit de Barcelona-Catalunya,2023,Carlos Sainz,1,15,15:23:33,22.321,,,
Spain,7,Circuit de Barcelona-Catalunya,2023,Charles Leclerc,1,16,15:25:17,21.778,,,
Spain,7,Circuit de Barcelona-Catalunya,2023,Alex Albon,1,16,15:25:24,23.319,,,
Spain,7,Circuit de Barcelona-Catalunya,2023,Oscar Piastri,1,17,15:26:32,22.37,,,
Spain,7,Circuit de Barcelona-Catalunya,2023,Logan Sargeant,1,17,15:26:49,22.583,,,
Spain,7,Circuit de Barcelona-Catalunya,2023,Fernando Alonso,1,19,15:29:09,22.558,,,
Spain,7,Circuit de Barcelona-Catalunya,2023,Pierre Gasly,1,19,15:29:18,23.388,,,
Spain,7,Circuit de Barcelona-Catalunya,2023,Lando Norris,2,22,15:33:50,22.85,,,
Spain,7,Circuit de Barcelona-Catalunya,2023,Lewis Hamilton,1,24,15:35:37,22.575,,,
Spain,7,Circuit de Barcelona-Catalunya,2023,Kevin Magnussen,2,24,15:36:26,24.8,,,
Spain,7,Circuit de Barcelona-Catalunya,2023,George Russell,1,25,15:37:07,22.275,,,
Spain,7,Circuit de Barcelona-Catalunya,2023,Max Verstappen,1,26,15:38:06,22.241,,,
Spain,7,Circuit de Barcelona-Catalunya,2023,Nico Hulkenberg,2,26,15:39:04,23.257,,,
Spain,7,Circuit de Barcelona-Catalunya,2023,Sergio Perez,1,27,15:39:57,21.775,,,
Spain,7,Circuit de Barcelona-Catalunya,2023,Lance Stroll,2,34,15:49:34,23.371,,,
Spain,7,Circuit de Barcelona-Catalunya,2023,Yuki Tsunoda,2,34,15:49:38,22.009,,,
Spain,7,Circuit de Barcelona-Catalunya,2023,Esteban Ocon,2,35,15:50:57,24.11,,,
Spain,7,Circuit de Barcelona-Catalunya,2023,Zhou Guanyu,2,36,15:52:25,22.889,,,
Spain,7,Circuit de Barcelona-Catalunya,2023,Logan Sargeant,2,36,15:52:53,23.827,,,
Spain,7,Circuit de Barcelona-Catalunya,2023,Alex Albon,2,37,15:54:12,23.449,,,
Spain,7,Circuit de Barcelona-Catalunya,2023,Nyck de Vries,2,38,15:55:17,21.976,,,
